Date,Flow,Port,Region,Volume (10^3 m3),Volume (MCF),Value (CN$),Value (US$),Price (CN$/GJ),Price (US$/MMBTU),Price (US$/kCF)
12/01/2020,Exports,St Clair,MidWest,25989.16008,917442.3493,3032816.78,2367908.17,2.98,2.45,2.54065
12/01/2020,Exports,St Stephen,East,2053.9278,72505.62697,0,0,0,0,0
12/01/2020,Exports,Total,Total,7411495.923,261632935.1,945819517.4,738459960.5,3.25,2.67,2.76879
12/01/2020,Imports,Chippawa,East,111329.3052,3930031.558,13413792.42,10472979.71,3.19,2.63,2.72731
12/01/2020,Imports,Courtright,MidWest,294269.8294,10388008.03,38111467.41,29755986.42,3.26,2.68,2.77916
12/01/2020,Imports,Emerson,MidWest,10041.53091,354475.7,1126785.32,879751.18,2.9,2.39,2.47843
12/01/2020,Imports,Huntingdon,West,34590.0963,1221063.671,4813559.33,3758244.32,3.51,2.89,2.99693
12/01/2020,Imports,Iroquois,East,17715.85889,625386.8593,2247483.4,1754749.69,3.28,2.7,2.7999
12/01/2020,Imports,Kingsgate,West,523.14,18467.3452,50569.93,39483.08,2.51,2.07,2.14659
12/01/2020,Imports,Niagara Falls,East,487168.7892,17197526.86,54389848.51,42465528.19,2.91,2.4,2.4888
12/01/2020,Imports,North Portal,MidWest,3064.6,108183.3278,372526.45,290854.5,2.26,1.86,1.92882
12/01/2020,Imports,Ojibway (Windsor),MidWest,45921.8412,1621085.166,7157655.49,5588425.59,3.92,3.23,3.34951
12/01/2020,Imports,Sarnia,MidWest,33560.0493,1184702.021,4058016.91,3168345.5,3.1,2.55,2.64435
12/01/2020,Imports,Sault Ste Marie,MidWest,1356.7,47892.81498,171152.09,133629.05,3.28,2.7,2.7999
12/01/2020,Imports,St Clair,MidWest,1080553.235,38144568.56,129948453.4,101458817.5,3.07,2.53,2.62361
12/01/2020,Imports,St Stephen,East,86840.52376,3065554.019,19288737.82,15059913.98,5.77,4.75,4.92575
12/01/2020,Imports,Total,Total,2206935.499,77906945.93,275150048.5,214826708.7,3.2,2.63,2.72731
01/01/2021,Exports,Aden,MidWest,6078.2,214566.3065,584858.37,459649.77,2.65,2.19,2.27103
01/01/2021,Exports,Brunswick,East,201932.767,7128420.91,54298383.05,42673988.56,6.8,5.64,5.84868
01/01/2021,Exports,Cardston,MidWest,14962.242,528181.5345,1592729.32,1251752.06,2.84,2.35,2.43695
01/01/2021,Exports,Chippawa,East,60445.74189,2133792.83,6733883.07,5292269,2.97,2.46,2.55102
01/01/2021,Exports,Cornwall,East,16178.0507,571100.7511,3166515.6,2488616.47,5.02,4.16,4.31392
01/01/2021,Exports,Courtright,MidWest,6360.2,224521.1778,777030.33,610680.86,3.07,2.55,2.64435
01/01/2021,Exports,Coutts,MidWest,13680.7468,482943.5213,1329633.02,1044980.37,2.59,2.15,2.22955
01/01/2021,Exports,East Hereford,East,180681.0163,6378213.669,36885797.66,28989152.52,5.29,4.39,4.55243
01/01/2021,Exports,Elmore,MidWest,1367460.845,48272683.14,145086794.5,114026088.1,2.56,2.12,2.19844
01/01/2021,Exports,Emerson,MidWest,1004588.123,35462927.03,115672949.5,90909265.59,2.97,2.47,2.56139
01/01/2021,Exports,Highwater,East,51270.805,1809908.733,11787509.8,9263997.01,5.97,4.95,5.13315
01/01/2021,Exports,Huntingdon,West,977264.2171,34498366.88,129505534.3,101780520.5,3.35,2.78,2.88286
01/01/2021,Exports,Iroquois,East,808640.1052,28545773.53,123034905.1,96695147.02,3.96,3.28,3.40136
01/01/2021,Exports,Kingsgate,West,2181729.509,77017150.23,240994857.6,189401805.8,2.87,2.38,2.46806
01/01/2021,Exports,Monchy,MidWest,695882.3748,24565317.19,78200891.35,61459361.32,2.87,2.38,2.46806
01/01/2021,Exports,Napierville,East,10474.2899,369752.5085,1630785.07,1281660.7,3.99,3.31,3.43247
01/01/2021,Exports,Niagara Falls,East,48617.893,1716258.388,0,0,0,0,0
01/01/2021,Exports,North Portal,MidWest,51,1800.349056,5176,4067.9,2.54,2.1,2.1777
01/01/2021,Exports,Philipsburg,East,53840.6,1900624.968,6643786,5221460.23,3.16,2.62,2.71694
01/01/2021,Exports,Sarnia/Blue Water,MidWest,69.2662,2445.163486,12076.06,9490.77,4.46,3.7,3.8369
01/01/2021,Exports,Sprague,MidWest,12569.91,443729.9138,1752835.61,1377582.21,3.61,2.99,3.10063
01/01/2021,Exports,St Clair,MidWest,8605.0896,303767.9399,954547.54,750194.55,2.84,2.35,2.43695
01/01/2021,Exports,St Stephen,East,2292.9634,80943.81358,670931.56,527296.1,7.45,6.18,6.40866
01/01/2021,Exports,Total,Total,7723675.955,272653190.5,968124216.5,760864678.2,3.19,2.65,2.74805
01/01/2021,Imports,Chippawa,East,95818.42897,3382482.709,10240770.33,8048389.13,2.81,2.33,2.41621
01/01/2021,Imports,Courtright,MidWest,246561.0804,8703843.3,32521824.36,25559434.42,3.32,2.75,2.85175
01/01/2021,Imports,Emerson,MidWest,5869.273029,207190.9835,666499.09,523812.55,2.94,2.44,2.53028
01/01/2021,Imports,Huntingdon,West,36888.79864,1302210.075,4446172.37,3494319.69,3.04,2.52,2.61324
01/01/2021,Imports,Iroquois,East,5756.54,203211.3991,857506.13,673928.11,3.83,3.18,3.29766
01/01/2021,Imports,Niagara Falls,East,490669.1139,17321091.69,57018262.9,44811586.69,3.03,2.51,2.60287
01/01/2021,Imports,North Portal,MidWest,2795.7,98690.89913,478446.67,376019.07,3.64,3.02,3.13174
01/01/2021,Imports,Ojibway (Windsor),MidWest,44896.15,1584877.28,6076192.15,4775378.93,3.4,2.82,2.92434
01/01/2021,Imports,Sarnia,MidWest,25515.8,900732.2832,2809144.44,2207752.62,2.81,2.33,2.41621
01/01/2021,Imports,Sault Ste Marie,MidWest,4609.6,162723.3139,551289.29,433267.28,3.09,2.57,2.66509
01/01/2021,Imports,St Clair,MidWest,987784.0394,34869726.72,120636066.2,94809860.27,3.11,2.58,2.67546
01/01/2021,Imports,St Stephen,East,113490.0979,4006309.62,27877050.64,21909030.68,6.36,5.28,5.47536
01/01/2021,Imports,Total,Total,2060654.622,72743090.27,264179224.6,207622779.5,3.29,2.73,2.83101
02/01/2021,Exports,Aden,MidWest,5026.5,177440.2849,690400.84,543665.52,3.78,3.14,3.25618
02/01/2021,Exports,Brunswick,East,276624.6809,9765117.316,84236623.42,66333273.03,7.71,6.4,6.6368
02/01/2021,Exports,Cardston,MidWest,47575.25,1679452.087,7766663.09,6115964.32,4.3,3.58,3.71246
02/01/2021,Exports,Chippawa,East,56302.9243,1987547.384,12312451.05,9695606.78,5.81,4.83,5.00871
02/01/2021,Exports,Cornwall,East,15978.259,564047.9119,2631644.7,2072324.36,4.22,3.5,3.6295
02/01/2021,Exports,Courtright,MidWest,16354.3645,577324.7978,3475287.22,2736662.11,5.35,4.45,4.61465
02/01/2021,Exports,Coutts,MidWest,9451.92,333661.8676,1321082.04,1040303.99,3.68,3.06,3.17322
02/01/2021,Exports,East Hereford,East,173092.9806,6110348.709,51604584.08,40636730.52,7.72,6.42,6.65754
02/01/2021,Exports,Elmore,MidWest,1264128.235,44624942.63,585664580.3,461189527,11.19,9.3,9.6441
02/01/2021,Exports,Emerson,MidWest,844109.7987,29797887.83,148078352.8,116606309.8,4.54,3.77,3.90949
02/01/2021,Exports,Highwater,East,47524.147,1677648.102,19027309.03,14983312.88,10.4,8.64,8.95968
02/01/2021,Exports,Huntingdon,West,844538.4792,29813020.66,165080490.1,129994873.7,4.94,4.11,4.26207
02/01/2021,Exports,Iroquois,East,782853.5761,27635484.25,179892882.8,141659093.5,5.96,4.95,5.13315
02/01/2021,Exports,Kingsgate,West,1955851.358,69043434.24,299023415.3,235470049.1,3.97,3.3,3.4221
02/01/2021,Exports,Monchy,MidWest,710000.8939,25063714.49,203886551.9,160553234,7.35,6.11,6.33607
02/01/2021,Exports,Napierville,East,9120.3305,321956.4393,2194766.03,1728298.31,6.16,5.12,5.30944
02/01/2021,Exports,Niagara Falls,East,10821.37572,382004.9719,0,0,0,0,0
02/01/2021,Exports,North Portal,MidWest,69,2435.76637,6968,5487.05,2.52,2.1,2.1777
02/01/2021,Exports,Ojibway (Windsor),MidWest,43554.41,1537512.567,8274947.59,6516219.85,4.95,4.11,4.26207
02/01/2021,Exports,Philipsburg,East,49669.1,1753367.006,6629191,5220246.48,3.42,2.84,2.94508
02/01/2021,Exports,Sarnia,MidWest,582.5965,20566.21684,146188.19,115117.88,6.41,5.33,5.52721
02/01/2021,Exports,Sprague,MidWest,13567.28,478938.0341,2229107.6,1755341.05,4.26,3.54,3.67098
02/01/2021,Exports,St Clair,MidWest,92649.7994,3270627.037,22750117.64,17914889.08,6.28,5.22,5.41314
02/01/2021,Exports,St Stephen,East,4144.5329,146305.9979,0,0,0,0,0
02/01/2021,Exports,Total,Total,7273591.792,256764786.6,1811531354,1426514965,6.35,5.27,5.46499
02/01/2021,Imports,Chippawa,East,88770.60435,3133687.72,11213245.09,8830022.12,3.33,2.77,2.87249
02/01/2021,Imports,Courtright,MidWest,281939.6498,9952740.831,53041285.34,41768080.43,4.73,3.93,4.07541
02/01/2021,Imports,Emerson,MidWest,18971.72373,669720.0963,3414811.01,2689039.3,4.67,3.88,4.02356
02/01/2021,Imports,Huntingdon,West,56472.80104,1993544.197,12850384.63,10119209.89,5.7,4.73,4.90501
02/01/2021,Imports,Iroquois,East,17613.19,621762.5488,3026751.07,2383456.23,4.42,3.67,3.80579
02/01/2021,Imports,Kingsgate,West,98,3459.494264,11171.61,8797.24,2.96,2.46,2.55102
02/01/2021,Imports,Niagara Falls,East,397630.4255,14036736.49,57787856.88,45505832.65,3.79,3.15,3.26655
02/01/2021,Imports,North Portal,MidWest,2229.6,78707.02461,541868.94,426702.06,5.17,4.29,4.44873
02/01/2021,Imports,Ojibway (Windsor),MidWest,51525.28773,1818892.218,8917984.57,7022588.05,4.51,3.74,3.87838
02/01/2021,Imports,Sarnia,MidWest,43135.88807,1522738.34,6449906.18,5079066.21,3.82,3.17,3.28729
02/01/2021,Imports,Sault Ste Marie,MidWest,15525.4,548061.5536,1919062.61,1511191.91,3.2,2.66,2.75842
02/01/2021,Imports,St Clair,MidWest,785971.6731,27745556.07,122465333.7,96436990.1,3.99,3.32,3.44284
02/01/2021,Imports,St Stephen,East,113281.8703,3998958.984,37323857.21,29391178.21,8.53,7.09,7.35233
02/01/2021,Imports,Total,Total,1873166.114,66124565.57,318963518.9,251172154.4,4.37,3.63,3.76431
03/01/2021,Exports,Aden,MidWest,6023.2,212624.7536,574851.71,457174.89,2.63,2.21,2.29177
03/01/2021,Exports,Brunswick,East,57272.0608,2021758.835,14316748.79,11385993.95,6.33,5.31,5.50647
03/01/2021,Exports,Cardston,MidWest,29607.901,1045187.385,3193270.23,2539581.86,2.81,2.36,2.44732
03/01/2021,Exports,Chippawa,East,40778.66931,1439526.251,4922521.85,3914841.62,3.19,2.68,2.77916
03/01/2021,Exports,Cornwall,East,13078.4448,461681.6813,2277373.44,1811176.59,4.48,3.76,3.89912
03/01/2021,Exports,Coutts,MidWest,12588.54,444387.5707,1232125.31,979899.24,2.55,2.14,2.21918
03/01/2021,Exports,East Hereford,East,179481.8471,6335881.843,28931229.66,23008771.8,4.19,3.51,3.63987
03/01/2021,Exports,Elmore,MidWest,1331365.098,46998468.57,182787864.2,145369702.7,3.31,2.78,2.88286
03/01/2021,Exports,Emerson,MidWest,729903.356,25766290.55,87494560.79,69583713.05,3.1,2.6,2.6962
03/01/2021,Exports,Highwater,East,49301.702,1740397.503,7950785.9,6323195.4,4.19,3.51,3.63987
03/01/2021,Exports,Huntingdon,West,1030404.393,36374266.21,124986036,99400378.57,3.06,2.57,2.66509
03/01/2021,Exports,Iroquois,East,472300.2662,16672653.69,71393109.5,56778359.71,3.92,3.29,3.41173
03/01/2021,Exports,Kingsgate,West,2044359.698,72167863.77,248960352.2,197996144.6,3.17,2.66,2.75842
03/01/2021,Exports,Monchy,MidWest,578148.1453,20409185.64,68991416.46,54868312.75,3.06,2.57,2.66509
03/01/2021,Exports,Napierville,East,14144.2243,499304.7228,2102019.73,1671719.21,3.82,3.2,3.3184
03/01/2021,Exports,Niagara Falls,East,84.2,2972.34099,0,0,0,0,0
03/01/2021,Exports,North Portal,MidWest,39,1376.737513,3932,3127.09,2.52,2.11,2.18807
03/01/2021,Exports,Ojibway (Windsor),MidWest,48650.26,1717400.974,5521237.11,4390995,2.96,2.49,2.58213
03/01/2021,Exports,Philipsburg,East,43377.7,1531274.534,6066755,4824840.94,3.6,3.02,3.13174
03/01/2021,Exports,Sprague,MidWest,10782.61,380636.5046,1557229.85,1238452.24,3.75,3.15,3.26655
03/01/2021,Exports,St Clair,MidWest,11490.357,405620.6545,1539808.78,1224597.41,3.45,2.9,3.0073
03/01/2021,Exports,St Stephen,East,5613.566,198164.2794,0,0,0,0,0
03/01/2021,Exports,Total,Total,6708795.239,236826925,865780988.9,688548583.5,3.28,2.76,2.86212
03/01/2021,Imports,Chippawa,East,134908.9462,4762415.568,15511919.72,12336503.67,3.05,2.56,2.65472
03/01/2021,Imports,Courtright,MidWest,358295.3426,12648170.23,48261519.06,38381993.84,3.38,2.84,2.94508
03/01/2021,Imports,Emerson,MidWest,8610.848,303971.217,983586.43,782238.29,2.97,2.49,2.58213
03/01/2021,Imports,Huntingdon,West,57376.00564,2025428.188,6536543.8,5198460.16,2.91,2.44,2.53028
03/01/2021,Imports,Iroquois,East,37299.43744,1316706.019,5318831.73,4230023.64,3.68,3.09,3.20433
03/01/2021,Imports,Niagara Falls,East,472557.8597,16681746.99,57393437.82,45644534.61,3.17,2.66,2.75842
03/01/2021,Imports,North Portal,MidWest,1962.7,69285.19788,344284.69,273806.82,3.73,3.13,3.24581
03/01/2021,Imports,Ojibway (Windsor),MidWest,57231.61549,2020331.077,6608881.19,5255989.49,3.02,2.53,2.62361
03/01/2021,Imports,Sarnia,MidWest,21367.93213,754308.5574,2734442.6,2174679.97,3.28,2.75,2.85175
03/01/2021,Imports,Sault Ste Marie,MidWest,7087.2,250184.977,1312056.92,1043468.2,4.8,4.03,4.17911
03/01/2021,Imports,St Clair,MidWest,991047.473,34984929.07,125502128.9,99810823.03,3.23,2.71,2.81027
03/01/2021,Imports,St Stephen,East,130103.6074,4592782.485,25080467.36,19946291.84,4.99,4.19,4.34503
03/01/2021,Imports,Total,Total,2277848.968,80410259.58,295588100.2,235078813.6,3.33,2.8,2.9036
04/01/2021,Exports,Aden,MidWest,5935.89,209542.6266,602863.11,482444.87,2.8,2.36,2.44732
04/01/2021,Exports,Brunswick,East,12104.1302,427287.4388,2821918.63,2258257.55,5.9,4.98,5.16426
04/01/2021,Exports,Cardston,MidWest,80579.9653,2844550.283,8945474.05,7158670.02,2.89,2.44,2.53028
04/01/2021,Exports,Chippawa,East,37773.47469,1333439.99,4472340.35,3579017.57,3.06,2.59,2.68583
04/01/2021,Exports,Cornwall,East,6348.7718,224117.7513,1113238.51,890875.89,4.54,3.83,3.97171
04/01/2021,Exports,Courtright,MidWest,25250.0488,891351.0102,3132456.13,2506767.07,3.07,2.59,2.68583
04/01/2021,Exports,Coutts,MidWest,16033.96,566014.2108,1641914.98,1313952.45,2.65,2.24,2.32288
04/01/2021,Exports,East Hereford,East,140805.3875,4970565.617,16971187.14,13581295.72,3.14,2.65,2.74805
04/01/2021,Exports,Elmore,MidWest,1147684.805,40514377.56,119713470.1,95801432.5,2.5,2.11,2.18807
04/01/2021,Exports,Emerson,MidWest,814723.0379,28760506.9,92876988.03,74325374.54,2.95,2.49,2.58213
04/01/2021,Exports,Highwater,East,53073.275,1873537.658,5529301.67,4424857.29,2.71,2.28,2.36436
04/01/2021,Exports,Huntingdon,West,906580.2597,32003155.19,105465900.9,84399728.6,2.95,2.49,2.58213
04/01/2021,Exports,Iroquois,East,178654.0052,6306658.226,21566349.24,17258602.14,3.13,2.64,2.73768
04/01/2021,Exports,Kingsgate,West,1907482.195,67335956.26,208280751.5,166677938.1,2.84,2.4,2.4888
04/01/2021,Exports,Monchy,MidWest,510999.6342,18038778.61,57760558.57,46223238.29,2.91,2.45,2.54065
04/01/2021,Exports,Napierville,East,7216.7042,254756.5999,954331.85,763709.87,3.41,2.88,2.98656
04/01/2021,Exports,North Portal,MidWest,27,953.1259708,2733,2187.1,2.53,2.14,2.21918
04/01/2021,Exports,Ojibway (Windsor),MidWest,47056.34,1661134.065,5480505.68,4385808,3.04,2.56,2.65472
04/01/2021,Exports,Philipsburg,East,29503.2,1041491.339,3566207,2853878.84,3.13,2.64,2.73768
04/01/2021,Exports,Sarnia/Blue Water,MidWest,115.9979,4094.837446,19855.9,15889.8,4.4,3.72,3.85764
04/01/2021,Exports,Sprague,MidWest,8146.89,287593.0533,1167086.06,933967.72,3.71,3.13,3.24581
04/01/2021,Exports,St Clair,MidWest,40695.2118,1436580.12,4903816.63,3924309.08,3.09,2.61,2.70657
04/01/2021,Exports,St Stephen,East,5789.9323,204390.1794,0,0,0,0,0
04/01/2021,Exports,Total,Total,5982580.117,211190832.6,667655277.9,534295196.8,2.84,2.4,2.4888
04/01/2021,Imports,Chippawa,East,148173.5812,5230669.941,15867985.66,12698452.03,2.85,2.41,2.49917
04/01/2021,Imports,Courtright,MidWest,258585.2991,9128309.787,33016902.34,26421976.9,3.15,2.66,2.75842
04/01/2021,Imports,Emerson,MidWest,6661.4528,235155.6914,749275.76,599612.48,2.91,2.46,2.55102
04/01/2021,Imports,Huntingdon,West,47846.40561,1689024.141,5662204.93,4531213.93,3.07,2.6,2.6962
04/01/2021,Imports,Iroquois,East,51850.64132,1830377.513,5934666.6,4749253.04,2.97,2.51,2.60287
04/01/2021,Imports,Niagara Falls,East,461872.9095,16304557.97,48418431.07,38747143.94,2.74,2.32,2.40584
04/01/2021,Imports,North Portal,MidWest,2524.5,89117.27827,523279.56,418757.65,3.64,3.07,3.18359
04/01/2021,Imports,Ojibway (Windsor),MidWest,47056.34,1661134.065,5340330.55,4273632,2.96,2.5,2.5925
04/01/2021,Imports,Sarnia,MidWest,29622.43145,1045700.323,3332266.13,2666666.23,2.89,2.44,2.53028
04/01/2021,Imports,Sault Ste Marie,MidWest,5749.5,202962.8803,710896.68,568899.39,3.21,2.71,2.81027
04/01/2021,Imports,St Clair,MidWest,822614.0125,29039065.9,98952460.62,79187308.44,3.06,2.58,2.67546
04/01/2021,Imports,St Stephen,East,100598.7585,3551232.939,13690803.27,10956148.59,3.51,2.96,3.06952
04/01/2021,Imports,Total,Total,1983155.832,70007308.43,232199503.2,185819064.6,3,2.53,2.62361
05/01/2021,Exports,Aden,MidWest,6287.28,221947.0316,699597.55,576940.09,3.07,2.67,2.76879
05/01/2021,Exports,Brunswick,East,8064.6798,284690.9542,3113459.27,2567589.7,9.77,8.5,8.8145
05/01/2021,Exports,Cardston,MidWest,77560.8442,2737972.405,9408098.21,7758616.37,3.16,2.75,2.85175
05/01/2021,Exports,Chippawa,East,57245.65157,2020826.564,7050379.25,5814266.25,3.22,2.8,2.9036
05/01/2021,Exports,Cornwall,East,3716.6467,131201.2035,650931.68,536806.6,4.54,3.95,4.09615
05/01/2021,Exports,Courtright,MidWest,21972.74,775658.8572,2771144.58,2285291.59,3.21,2.79,2.89323
05/01/2021,Exports,Coutts,MidWest,20336.25,717889.186,2291148.06,1889450.82,2.93,2.55,2.64435
05/01/2021,Exports,East Hereford,East,149154.5424,5265298.816,18597076.39,15336530.09,3.25,2.83,2.93471
05/01/2021,Exports,Elmore,MidWest,1336484.391,47179184.53,150971770.5,124502532.1,2.71,2.35,2.43695
05/01/2021,Exports,Emerson,MidWest,820190.4501,28953511.81,100606381.3,82967492.39,3.17,2.76,2.86212
05/01/2021,Exports,Highwater,East,31731.881,1120165.922,3383680.54,2790434.22,2.77,2.41,2.49917
05/01/2021,Exports,Huntingdon,West,899443.0239,31751203.9,109773257.3,90527179.07,3.08,2.68,2.77916
05/01/2021,Exports,Iroquois,East,57118.48219,2016337.362,7015447.61,5785459.02,3.18,2.77,2.87249
05/01/2021,Exports,Kingsgate,West,1852084.725,65380372.27,213918687.2,176413233.7,3.02,2.62,2.71694
05/01/2021,Exports,Monchy,MidWest,485878.3241,17151972.2,58462193.7,48212265.96,3.12,2.72,2.82064
05/01/2021,Exports,Napierville,East,4189.1582,147881.3139,597527.55,492765.59,3.69,3.21,3.32877
05/01/2021,Exports,Niagara Falls,East,9082.835,320632.8121,0,0,0,0,0
05/01/2021,Exports,North Portal,MidWest,11,388.3105807,1184,976.41,2.69,2.34,2.42658
05/01/2021,Exports,Ojibway (Windsor),MidWest,48624.88,1716505.035,6046812.64,4986650.7,3.24,2.82,2.92434
05/01/2021,Exports,Philipsburg,East,22209.39,784012.8298,2788210,2299365,3.25,2.83,2.93471
05/01/2021,Exports,Sprague,MidWest,7172.54,253197.5611,977419.48,806052.68,3.54,3.08,3.19396
05/01/2021,Exports,St Clair,MidWest,26634.64535,940228.6003,3303374.73,2724208.09,3.19,2.77,2.87249
05/01/2021,Exports,Total,Total,5945194.36,209871079.5,703537586.2,580189333.8,3.01,2.62,2.71694
05/01/2021,Imports,Chippawa,East,158054.8325,5579487.616,18349296.75,15132192.6,3.08,2.68,2.77916
05/01/2021,Imports,Courtright,MidWest,349454.3021,12336073,45070963.46,37168863.15,3.31,2.88,2.98656
05/01/2021,Imports,Emerson,MidWest,8186.9645,289007.7217,976023.7,804901.61,3.09,2.69,2.78953
05/01/2021,Imports,Huntingdon,West,619.6396,21873.8739,71640.03,59079.69,2.95,2.57,2.66509
05/01/2021,Imports,Iroquois,East,49756.49328,1756452.073,5760640.94,4750652.27,3.01,2.62,2.71694
05/01/2021,Imports,Niagara Falls,East,476030.5038,16804334.67,53050152.65,43749095.05,2.92,2.54,2.63398
05/01/2021,Imports,North Portal,MidWest,3251.9,114795.1979,736500.09,607372.66,3.98,3.46,3.58802
05/01/2021,Imports,Ojibway (Windsor),MidWest,48624.88,1716505.035,5696272.78,4697569.5,3.06,2.66,2.75842
05/01/2021,Imports,Sarnia,MidWest,1233.66656,43549.61621,151806.32,125190.76,3.16,2.75,2.85175
05/01/2021,Imports,Sault Ste Marie,MidWest,6064.3,214075.6231,757165.25,624414.69,3.24,2.82,2.92434
05/01/2021,Imports,St Clair,MidWest,607317.7908,21438902.18,78368770.3,64628707.16,3.27,2.85,2.95545
05/01/2021,Imports,St Stephen,East,99077.8935,3497544.941,14770163.82,12180573.82,3.88,3.37,3.49469
05/01/2021,Imports,Total,Total,1807673.167,63812601.55,223759396.1,184528613,3.19,2.78,2.88286
06/01/2021,Exports,Aden,MidWest,5960.32,210405.0291,726355.23,594447.36,3.36,2.9,3.0073
06/01/2021,Exports,Brunswick,East,7492.8534,264504.9323,3161506.76,2587369.47,10.68,9.22,9.56114
06/01/2021,Exports,Cardston,MidWest,69933.2896,2468712.39,9320457.68,7627839.98,3.48,3,3.111
06/01/2021,Exports,Chippawa,East,112418.7557,3968490.208,15701029.65,12849684.63,3.66,3.16,3.27692
06/01/2021,Exports,Cornwall,East,1625.7111,57389.16557,246964.91,202115.48,3.94,3.4,3.5258
06/01/2021,Exports,Courtright,MidWest,27506.814,971016.9925,3957927.69,3239158.43,3.65,3.15,3.26655
06/01/2021,Exports,Coutts,MidWest,24745.41,873536.7751,3059592.93,2503963.44,3.22,2.78,2.88286
06/01/2021,Exports,East Hereford,East,147408.4643,5203660.58,20941747.3,17138675.26,3.71,3.2,3.3184
06/01/2021,Exports,Elmore,MidWest,1198944.624,42323898.47,127283423.6,104168445.6,2.54,2.19,2.27103
06/01/2021,Exports,Emerson,MidWest,786490.5317,27763872.28,102603819.7,83970717.49,3.38,2.92,3.02804
