Date,Type,Million Standard Cubic Metres,Terajoules,1000 Metric Tons
01/10/2012,LNG,0,0,1240
01/10/2012,Pipeline,13936,532824,0
01/10/2012,Stock Change,0,0,0
01/10/2012,Gross Inland Deliveries (Calculated),0,0,0
01/10/2012,Statistical Difference (Calculated),0,0,0
01/10/2012,Gross Inland Deliveries (Observed),0,0,0
01/10/2012,of which: Electricity and Heat Generation,0,0,0
01/10/2012,Closing Stocks,0,0,0
01/11/2012,Production,57668,2204780,0
01/11/2012,Receipts from Other Sources,0,0,0
01/11/2012,Imports,679,25970,0
01/11/2012,LNG,0,0,0
01/11/2012,Pipeline,679,25970,0
01/11/2012,Exports,15040,575026,0
01/11/2012,LNG,0,0,523
01/11/2012,Pipeline,14328,547807,0
01/11/2012,Stock Change,0,0,0
01/11/2012,Gross Inland Deliveries (Calculated),0,0,0
01/11/2012,Statistical Difference (Calculated),0,0,0
01/11/2012,Gross Inland Deliveries (Observed),0,0,0
01/11/2012,of which: Electricity and Heat Generation,0,0,0
01/11/2012,Closing Stocks,0,0,0
01/12/2012,Production,65123,2489786,0
01/12/2012,Receipts from Other Sources,0,0,0
01/12/2012,Imports,717,27435,0
01/12/2012,LNG,0,0,0
01/12/2012,Pipeline,717,27435,0
01/12/2012,Exports,21401,818203,0
01/12/2012,LNG,0,0,1330
01/12/2012,Pipeline,19591,749033,0
01/12/2012,Stock Change,0,0,0
01/12/2012,Gross Inland Deliveries (Calculated),0,0,0
01/12/2012,Statistical Difference (Calculated),0,0,0
01/12/2012,Gross Inland Deliveries (Observed),0,0,0
01/12/2012,of which: Electricity and Heat Generation,0,0,0
01/12/2012,Closing Stocks,0,0,0
01/01/2013,Production,65107,2489180,0
01/01/2013,Receipts from Other Sources,0,0,0
01/01/2013,Imports,703,26877,0
01/01/2013,LNG,0,0,0
01/01/2013,Pipeline,703,26877,0
01/01/2013,Exports,18962,724957,0
01/01/2013,LNG,0,0,328
01/01/2013,Pipeline,18515,707892,0
01/01/2013,Stock Change,0,0,0
01/01/2013,Gross Inland Deliveries (Calculated),0,0,0
01/01/2013,Statistical Difference (Calculated),0,0,0
01/01/2013,Gross Inland Deliveries (Observed),0,0,0
01/01/2013,of which: Electricity and Heat Generation,0,0,0
01/01/2013,Closing Stocks,0,0,0
01/02/2013,Production,58141,2222850,0
01/02/2013,Receipts from Other Sources,0,0,0
01/02/2013,Imports,719,27519,0
01/02/2013,LNG,0,0,0
01/02/2013,Pipeline,719,27519,0
01/02/2013,Exports,17312,661877,0
01/02/2013,LNG,0,0,1125
01/02/2013,Pipeline,15780,603335,0
01/02/2013,Stock Change,0,0,0
01/02/2013,Gross Inland Deliveries (Calculated),0,0,0
01/02/2013,Statistical Difference (Calculated),0,0,0
01/02/2013,Gross Inland Deliveries (Observed),0,0,0
01/02/2013,of which: Electricity and Heat Generation,0,0,0
01/02/2013,Closing Stocks,0,0,0
01/03/2013,Production,60487,2312550,0
01/03/2013,Receipts from Other Sources,0,0,0
01/03/2013,Imports,805,30792,0
01/03/2013,LNG,0,0,0
01/03/2013,Pipeline,805,30792,0
01/03/2013,Exports,19114,730774,0
01/03/2013,LNG,0,0,862
01/03/2013,Pipeline,17941,685954,0
01/03/2013,Stock Change,0,0,0
01/03/2013,Gross Inland Deliveries (Calculated),0,0,0
01/03/2013,Statistical Difference (Calculated),0,0,0
01/03/2013,Gross Inland Deliveries (Observed),0,0,0
01/03/2013,of which: Electricity and Heat Generation,0,0,0
01/03/2013,Closing Stocks,0,0,0
01/04/2013,Production,55763,2131965,0
01/04/2013,Receipts from Other Sources,0,0,0
01/04/2013,Imports,642,24548,0
01/04/2013,LNG,0,0,0
01/04/2013,Pipeline,642,24548,0
01/04/2013,Exports,15280,584220,0
01/04/2013,LNG,0,0,1192
01/04/2013,Pipeline,13659,522241,0
01/04/2013,Stock Change,0,0,0
01/04/2013,Gross Inland Deliveries (Calculated),0,0,0
01/04/2013,Statistical Difference (Calculated),0,0,0
01/04/2013,Gross Inland Deliveries (Observed),0,0,0
01/04/2013,of which: Electricity and Heat Generation,0,0,0
01/04/2013,Closing Stocks,0,0,0
01/05/2013,Production,52284,1998938,0
01/05/2013,Receipts from Other Sources,0,0,0
01/05/2013,Imports,608,23256,0
01/05/2013,LNG,0,0,0
01/05/2013,Pipeline,608,23256,0
01/05/2013,Exports,14946,571428,0
01/05/2013,LNG,0,0,790
01/05/2013,Pipeline,13871,530316,0
01/05/2013,Stock Change,0,0,0
01/05/2013,Gross Inland Deliveries (Calculated),0,0,0
01/05/2013,Statistical Difference (Calculated),0,0,0
01/05/2013,Gross Inland Deliveries (Observed),0,0,0
01/05/2013,of which: Electricity and Heat Generation,0,0,0
01/05/2013,Closing Stocks,0,0,0
01/06/2013,Production,45221,1728896,0
01/06/2013,Receipts from Other Sources,0,0,0
01/06/2013,Imports,685,26196,0
01/06/2013,LNG,0,0,0
01/06/2013,Pipeline,685,26196,0
01/06/2013,Exports,13874,530467,0
01/06/2013,LNG,0,0,714
01/06/2013,Pipeline,12903,493326,0
01/06/2013,Stock Change,0,0,0
01/06/2013,Gross Inland Deliveries (Calculated),0,0,0
01/06/2013,Statistical Difference (Calculated),0,0,0
01/06/2013,Gross Inland Deliveries (Observed),0,0,0
01/06/2013,of which: Electricity and Heat Generation,0,0,0
01/06/2013,Closing Stocks,0,0,0
01/07/2013,Production,46556,1779936,0
01/07/2013,Receipts from Other Sources,0,0,0
01/07/2013,Imports,681,26066,0
01/07/2013,LNG,0,0,0
01/07/2013,Pipeline,681,26066,0
01/07/2013,Exports,15090,576944,0
01/07/2013,LNG,0,0,873
01/07/2013,Pipeline,13903,531547,0
01/07/2013,Stock Change,0,0,0
01/07/2013,Gross Inland Deliveries (Calculated),0,0,0
01/07/2013,Statistical Difference (Calculated),0,0,0
01/07/2013,Gross Inland Deliveries (Observed),0,0,0
01/07/2013,of which: Electricity and Heat Generation,0,0,0
01/07/2013,Closing Stocks,0,0,0
01/08/2013,Production,48203,1842914,0
01/08/2013,Receipts from Other Sources,0,0,0
01/08/2013,Imports,675,25837,0
01/08/2013,LNG,0,0,0
01/08/2013,Pipeline,675,25837,0
01/08/2013,Exports,16821,643107,0
01/08/2013,LNG,0,0,791
01/08/2013,Pipeline,15744,601947,0
01/08/2013,Stock Change,0,0,0
01/08/2013,Gross Inland Deliveries (Calculated),0,0,0
01/08/2013,Statistical Difference (Calculated),0,0,0
01/08/2013,Gross Inland Deliveries (Observed),0,0,0
01/08/2013,of which: Electricity and Heat Generation,0,0,0
01/08/2013,Closing Stocks,0,0,0
01/09/2013,Production,53660,2051558,0
01/09/2013,Receipts from Other Sources,0,0,0
01/09/2013,Imports,449,17173,0
01/09/2013,LNG,0,0,0
01/09/2013,Pipeline,449,17173,0
01/09/2013,Exports,18681,714243,0
01/09/2013,LNG,0,0,940
01/09/2013,Pipeline,17403,665362,0
01/09/2013,Stock Change,0,0,0
01/09/2013,Gross Inland Deliveries (Calculated),0,0,0
01/09/2013,Statistical Difference (Calculated),0,0,0
01/09/2013,Gross Inland Deliveries (Observed),0,0,0
01/09/2013,of which: Electricity and Heat Generation,0,0,0
01/09/2013,Closing Stocks,0,0,0
01/10/2013,Production,62669,2395972,0
01/10/2013,Receipts from Other Sources,0,0,0
01/10/2013,Imports,713,27270,0
01/10/2013,LNG,0,0,0
01/10/2013,Pipeline,713,27270,0
01/10/2013,Exports,18498,707217,0
01/10/2013,LNG,0,0,996
01/10/2013,Pipeline,17142,655403,0
01/10/2013,Stock Change,0,0,0
01/10/2013,Gross Inland Deliveries (Calculated),0,0,0
01/10/2013,Statistical Difference (Calculated),0,0,0
01/10/2013,Gross Inland Deliveries (Observed),0,0,0
01/10/2013,of which: Electricity and Heat Generation,0,0,0
01/10/2013,Closing Stocks,0,0,0
01/11/2013,Production,58388,2232299,0
01/11/2013,Receipts from Other Sources,0,0,0
01/11/2013,Imports,745,28509,0
01/11/2013,LNG,0,0,0
01/11/2013,Pipeline,745,28509,0
01/11/2013,Exports,19414,742262,0
01/11/2013,LNG,0,0,1475
01/11/2013,Pipeline,17407,665527,0
01/11/2013,Stock Change,0,0,0
01/11/2013,Gross Inland Deliveries (Calculated),0,0,0
01/11/2013,Statistical Difference (Calculated),0,0,0
01/11/2013,Gross Inland Deliveries (Observed),0,0,0
01/11/2013,of which: Electricity and Heat Generation,0,0,0
01/11/2013,Closing Stocks,0,0,0
01/12/2013,Production,65064,2487559,0
01/12/2013,Receipts from Other Sources,0,0,0
01/12/2013,Imports,766,29320,0
01/12/2013,LNG,0,0,0
01/12/2013,Pipeline,766,29320,0
01/12/2013,Exports,22822,872558,0
01/12/2013,LNG,0,0,1754
01/12/2013,Pipeline,20436,781332,0
01/12/2013,Stock Change,0,0,0
01/12/2013,Gross Inland Deliveries (Calculated),0,0,0
01/12/2013,Statistical Difference (Calculated),0,0,0
01/12/2013,Gross Inland Deliveries (Observed),0,0,0
01/12/2013,of which: Electricity and Heat Generation,0,0,0
01/12/2013,Closing Stocks,0,0,0
01/01/2014,Production,65916,2520138,0
01/01/2014,Receipts from Other Sources,0,0,0
01/01/2014,Imports,746,28528,0
01/01/2014,LNG,0,0,0
01/01/2014,Pipeline,746,28528,0
01/01/2014,Exports,20476,782844,0
01/01/2014,LNG,0,0,0
01/01/2014,Pipeline,20475,782807,0
01/01/2014,Stock Change,0,0,0
01/01/2014,Gross Inland Deliveries (Calculated),0,0,0
01/01/2014,Statistical Difference (Calculated),0,0,0
01/01/2014,Gross Inland Deliveries (Observed),0,0,0
01/01/2014,of which: Electricity and Heat Generation,0,0,0
01/01/2014,Closing Stocks,0,0,0
01/02/2014,Production,58179,2224318,0
01/02/2014,Receipts from Other Sources,0,0,0
01/02/2014,Imports,715,27366,0
01/02/2014,LNG,0,0,0
01/02/2014,Pipeline,715,27366,0
01/02/2014,Exports,17247,659399,0
01/02/2014,LNG,0,0,260
01/02/2014,Pipeline,16892,645849,0
01/02/2014,Stock Change,0,0,0
01/02/2014,Gross Inland Deliveries (Calculated),0,0,0
01/02/2014,Statistical Difference (Calculated),0,0,0
01/02/2014,Gross Inland Deliveries (Observed),0,0,0
01/02/2014,of which: Electricity and Heat Generation,0,0,0
01/02/2014,Closing Stocks,0,0,0
01/03/2014,Production,56544,2161805,0
01/03/2014,Receipts from Other Sources,0,0,0
01/03/2014,Imports,781,29870,0
01/03/2014,LNG,0,0,0
01/03/2014,Pipeline,781,29870,0
01/03/2014,Exports,18284,699042,0
01/03/2014,LNG,0,0,988
01/03/2014,Pipeline,16940,647665,0
01/03/2014,Stock Change,0,0,0
01/03/2014,Gross Inland Deliveries (Calculated),0,0,0
01/03/2014,Statistical Difference (Calculated),0,0,0
01/03/2014,Gross Inland Deliveries (Observed),0,0,0
01/03/2014,of which: Electricity and Heat Generation,0,0,0
01/03/2014,Closing Stocks,0,0,0
01/04/2014,Production,52615,2011608,0
01/04/2014,Receipts from Other Sources,0,0,0
01/04/2014,Imports,660,25252,0
01/04/2014,LNG,0,0,0
01/04/2014,Pipeline,660,25252,0
01/04/2014,Exports,17989,687762,0
01/04/2014,LNG,0,0,1133
01/04/2014,Pipeline,16447,628820,0
01/04/2014,Stock Change,0,0,0
01/04/2014,Gross Inland Deliveries (Calculated),0,0,0
01/04/2014,Statistical Difference (Calculated),0,0,0
01/04/2014,Gross Inland Deliveries (Observed),0,0,0
01/04/2014,of which: Electricity and Heat Generation,0,0,0
01/04/2014,Closing Stocks,0,0,0
01/05/2014,Production,53329,2038907,0
01/05/2014,Receipts from Other Sources,0,0,0
01/05/2014,Imports,702,26861,0
01/05/2014,LNG,0,0,0
01/05/2014,Pipeline,702,26861,0
01/05/2014,Exports,17208,657918,0
01/05/2014,LNG,0,0,1037
01/05/2014,Pipeline,15797,603962,0
01/05/2014,Stock Change,-8,-340,0
01/05/2014,Gross Inland Deliveries (Calculated),36832,1408191,0
01/05/2014,Statistical Difference (Calculated),0,0,0
01/05/2014,Gross Inland Deliveries (Observed),0,0,0
01/05/2014,of which: Electricity and Heat Generation,0,0,0
01/05/2014,Closing Stocks,58,0,0
01/06/2014,Production,46788,1788815,0
01/06/2014,Receipts from Other Sources,0,0,0
01/06/2014,Imports,716,27374,0
01/06/2014,LNG,0,0,0
01/06/2014,Pipeline,716,27374,0
01/06/2014,Exports,14504,554551,0
01/06/2014,LNG,0,0,1006
01/06/2014,Pipeline,13136,502223,0
01/06/2014,Stock Change,18,703,0
01/06/2014,Gross Inland Deliveries (Calculated),32981,1260934,0
01/06/2014,Statistical Difference (Calculated),0,0,0
01/06/2014,Gross Inland Deliveries (Observed),0,0,0
01/06/2014,of which: Electricity and Heat Generation,0,0,0
01/06/2014,Closing Stocks,76,0,0
01/07/2014,Production,43100,1647807,0
01/07/2014,Receipts from Other Sources,0,0,0
01/07/2014,Imports,725,27737,0
01/07/2014,LNG,0,0,0
01/07/2014,Pipeline,725,27737,0
01/07/2014,Exports,12989,496596,0
01/07/2014,LNG,0,0,1002
01/07/2014,Pipeline,11625,444466,0
01/07/2014,Stock Change,4,172,0
01/07/2014,Gross Inland Deliveries (Calculated),30832,1178775,0
01/07/2014,Statistical Difference (Calculated),0,0,0
01/07/2014,Gross Inland Deliveries (Observed),0,0,0
01/07/2014,of which: Electricity and Heat Generation,0,0,0
01/07/2014,Closing Stocks,81,0,0
01/08/2014,Production,43161,1650155,0
01/08/2014,Receipts from Other Sources,0,0,0
01/08/2014,Imports,664,25420,0
01/08/2014,LNG,0,0,0
01/08/2014,Pipeline,664,25420,0
01/08/2014,Exports,11689,446899,0
01/08/2014,LNG,0,0,594
01/08/2014,Pipeline,10880,415998,0
01/08/2014,Stock Change,6,248,0
01/08/2014,Gross Inland Deliveries (Calculated),32130,1228427,0
01/08/2014,Statistical Difference (Calculated),0,0,0
01/08/2014,Gross Inland Deliveries (Observed),0,0,0
01/08/2014,of which: Electricity and Heat Generation,0,0,0
01/08/2014,Closing Stocks,87,0,0
01/09/2014,Production,46026,1759667,0
01/09/2014,Receipts from Other Sources,0,0,0
01/09/2014,Imports,518,19838,0
01/09/2014,LNG,0,0,0
01/09/2014,Pipeline,518,19838,0
01/09/2014,Exports,11834,452448,0
01/09/2014,LNG,0,0,465
01/09/2014,Pipeline,11200,428228,0
01/09/2014,Stock Change,0,-30,0
01/09/2014,Gross Inland Deliveries (Calculated),34711,1327088,0
01/09/2014,Statistical Difference (Calculated),0,0,0
01/09/2014,Gross Inland Deliveries (Observed),0,0,0
01/09/2014,of which: Electricity and Heat Generation,0,0,0
01/09/2014,Closing Stocks,86,0,0
01/10/2014,Production,57257,2189082,0
01/10/2014,Receipts from Other Sources,0,0,0
01/10/2014,Imports,772,29526,0
01/10/2014,LNG,0,0,0
01/10/2014,Pipeline,772,29526,0
01/10/2014,Exports,12448,475928,0
01/10/2014,LNG,0,0,939
01/10/2014,Pipeline,11170,427062,0
01/10/2014,Stock Change,7,279,0
01/10/2014,Gross Inland Deliveries (Calculated),45574,1742401,0
01/10/2014,Statistical Difference (Calculated),0,0,0
01/10/2014,Gross Inland Deliveries (Observed),0,0,0
01/10/2014,of which: Electricity and Heat Generation,0,0,0
01/10/2014,Closing Stocks,94,0,0
01/11/2014,Production,57383,2193890,0
01/11/2014,Receipts from Other Sources,0,0,0
01/11/2014,Imports,785,30023,0
01/11/2014,LNG,0,0,0
01/11/2014,Pipeline,785,30023,0
01/11/2014,Exports,13170,503533,0
01/11/2014,LNG,0,0,729
01/11/2014,Pipeline,12178,465608,0
01/11/2014,Stock Change,4,175,0
01/11/2014,Gross Inland Deliveries (Calculated),44993,1720203,0
01/11/2014,Statistical Difference (Calculated),0,0,0
01/11/2014,Gross Inland Deliveries (Observed),0,0,0
01/11/2014,of which: Electricity and Heat Generation,0,0,0
01/11/2014,Closing Stocks,98,0,0
01/12/2014,Production,62692,2396871,0
01/12/2014,Receipts from Other Sources,0,0,0
01/12/2014,Imports,804,30757,0
01/12/2014,LNG,0,0,0
01/12/2014,Pipeline,804,30757,0
01/12/2014,Exports,15334,586269,0
01/12/2014,LNG,0,0,1047
01/12/2014,Pipeline,13909,531799,0
01/12/2014,Stock Change,3,145,0
01/12/2014,Gross Inland Deliveries (Calculated),48158,1841213,0
01/12/2014,Statistical Difference (Calculated),0,0,0
01/12/2014,Gross Inland Deliveries (Observed),0,0,0
01/12/2014,of which: Electricity and Heat Generation,0,0,0
01/12/2014,Closing Stocks,102,0,0
01/01/2015,Production,60665,2319359,0
01/01/2015,Receipts from Other Sources,0,0,0
01/01/2015,Imports,809,30952,0
01/01/2015,LNG,0,0,0
01/01/2015,Pipeline,809,30952,0
01/01/2015,Exports,15287,584463,0
01/01/2015,LNG,0,0,540
01/01/2015,Pipeline,14552,556359,0
01/01/2015,Stock Change,978,37398,0
01/01/2015,Gross Inland Deliveries (Calculated),45209,1728450,0
01/01/2015,Statistical Difference (Calculated),0,0,0
01/01/2015,Gross Inland Deliveries (Observed),0,0,0
01/01/2015,of which: Electricity and Heat Generation,0,0,0
01/01/2015,Closing Stocks,1080,0,0
01/02/2015,Production,53964,2063179,0
01/02/2015,Receipts from Other Sources,0,0,0
01/02/2015,Imports,732,27989,0
01/02/2015,LNG,0,0,0
01/02/2015,Pipeline,732,27989,0
01/02/2015,Exports,14503,554488,0
01/02/2015,LNG,0,0,1108
01/02/2015,Pipeline,12996,496866,0
01/02/2015,Stock Change,-93,-3555,0
01/02/2015,Gross Inland Deliveries (Calculated),40286,1540236,0
01/02/2015,Statistical Difference (Calculated),0,0,0
01/02/2015,Gross Inland Deliveries (Observed),0,0,0
01/02/2015,of which: Electricity and Heat Generation,0,0,0
01/02/2015,Closing Stocks,987,0,0
01/03/2015,Production,55833,2134637,0
01/03/2015,Receipts from Other Sources,0,0,0
01/03/2015,Imports,823,31487,0
01/03/2015,LNG,0,0,0
01/03/2015,Pipeline,823,31487,0
01/03/2015,Exports,17127,654805,0
01/03/2015,LNG,0,0,988
01/03/2015,Pipeline,15783,603423,0
01/03/2015,Stock Change,-81,-3127,0
01/03/2015,Gross Inland Deliveries (Calculated),39612,1514447,0
01/03/2015,Statistical Difference (Calculated),0,0,0
01/03/2015,Gross Inland Deliveries (Observed),0,0,0
01/03/2015,of which: Electricity and Heat Generation,0,0,0
01/03/2015,Closing Stocks,906,0,0
01/04/2015,Production,51795,1980263,0
01/04/2015,Receipts from Other Sources,0,0,0
01/04/2015,Imports,661,25278,0
01/04/2015,LNG,0,0,0
01/04/2015,Pipeline,661,25278,0
01/04/2015,Exports,17036,651336,0
01/04/2015,LNG,0,0,836
01/04/2015,Pipeline,15899,607858,0
01/04/2015,Stock Change,-3,-114,0
01/04/2015,Gross Inland Deliveries (Calculated),35423,1354320,0
01/04/2015,Statistical Difference (Calculated),0,0,0
01/04/2015,Gross Inland Deliveries (Observed),0,0,0
01/04/2015,of which: Electricity and Heat Generation,0,0,0
01/04/2015,Closing Stocks,903,0,0
01/05/2015,Production,48419,1851183,0
01/05/2015,Receipts from Other Sources,0,0,0
01/05/2015,Imports,708,27095,0
01/05/2015,LNG,0,0,0
01/05/2015,Pipeline,708,27095,0
01/05/2015,Exports,16521,631659,0
01/05/2015,LNG,0,0,557
01/05/2015,Pipeline,15763,602651,0
01/05/2015,Stock Change,85,3265,0
01/05/2015,Gross Inland Deliveries (Calculated),32521,1243354,0
01/05/2015,Statistical Difference (Calculated),0,0,0
01/05/2015,Gross Inland Deliveries (Observed),0,0,0
01/05/2015,of which: Electricity and Heat Generation,0,0,0
01/05/2015,Closing Stocks,988,0,0
01/06/2015,Production,42976,1643064,0
01/06/2015,Receipts from Other Sources,0,0,0
01/06/2015,Imports,656,25106,0
01/06/2015,LNG,0,0,0
01/06/2015,Pipeline,656,25106,0
01/06/2015,Exports,14527,555403,0
01/06/2015,LNG,0,0,393
01/06/2015,Pipeline,13992,534953,0
01/06/2015,Stock Change,98,3777,0
01/06/2015,Gross Inland Deliveries (Calculated),29006,1108990,0
01/06/2015,Statistical Difference (Calculated),0,0,0
01/06/2015,Gross Inland Deliveries (Observed),0,0,0
01/06/2015,of which: Electricity and Heat Generation,0,0,0
01/06/2015,Closing Stocks,1087,0,0
01/07/2015,Production,45018,1721154,0
01/07/2015,Receipts from Other Sources,0,0,0
01/07/2015,Imports,739,28268,0
01/07/2015,LNG,0,0,0
01/07/2015,Pipeline,739,28268,0
01/07/2015,Exports,15534,593921,0
01/07/2015,LNG,0,0,733
01/07/2015,Pipeline,14536,555767,0
01/07/2015,Stock Change,90,3467,0
01/07/2015,Gross Inland Deliveries (Calculated),30132,1152034,0
01/07/2015,Statistical Difference (Calculated),0,0,0
01/07/2015,Gross Inland Deliveries (Observed),0,0,0
01/07/2015,of which: Electricity and Heat Generation,0,0,0
01/07/2015,Closing Stocks,1177,0,0
01/08/2015,Production,44639,1706647,0
01/08/2015,Receipts from Other Sources,0,0,0
01/08/2015,Imports,755,28872,0
01/08/2015,LNG,0,0,0
01/08/2015,Pipeline,755,28872,0
01/08/2015,Exports,14352,548737,0
01/08/2015,LNG,0,0,400
01/08/2015,Pipeline,13807,527892,0
01/08/2015,Stock Change,87,3326,0
01/08/2015,Gross Inland Deliveries (Calculated),30954,1183456,0
01/08/2015,Statistical Difference (Calculated),0,0,0
01/08/2015,Gross Inland Deliveries (Observed),0,0,0
01/08/2015,of which: Electricity and Heat Generation,0,0,0
01/08/2015,Closing Stocks,1264,0,0
01/09/2015,Production,48414,1850995,0
01/09/2015,Receipts from Other Sources,0,0,0
01/09/2015,Imports,465,17800,0
01/09/2015,LNG,0,0,0
01/09/2015,Pipeline,465,17800,0
01/09/2015,Exports,15242,582756,0
01/09/2015,LNG,0,0,938
01/09/2015,Pipeline,13966,533963,0
01/09/2015,Stock Change,57,2198,0
01/09/2015,Gross Inland Deliveries (Calculated),33580,1283842,0
01/09/2015,Statistical Difference (Calculated),0,0,0
01/09/2015,Gross Inland Deliveries (Observed),0,0,0
01/09/2015,of which: Electricity and Heat Generation,0,0,0
01/09/2015,Closing Stocks,1322,0,0
01/10/2015,Production,61428,2348551,0
01/10/2015,Receipts from Other Sources,0,0,0
01/10/2015,Imports,773,29587,0
01/10/2015,LNG,0,0,0
01/10/2015,Pipeline,773,29587,0
01/10/2015,Exports,21056,805027,0
01/10/2015,LNG,0,0,1497
01/10/2015,Pipeline,19020,727180,0
01/10/2015,Stock Change,42,1636,0
01/10/2015,Gross Inland Deliveries (Calculated),41103,1571474,0
01/10/2015,Statistical Difference (Calculated),0,0,0
01/10/2015,Gross Inland Deliveries (Observed),0,0,0
01/10/2015,of which: Electricity and Heat Generation,0,0,0
01/10/2015,Closing Stocks,1365,0,0
01/11/2015,Production,60940,2329890,0
01/11/2015,Receipts from Other Sources,0,0,0
01/11/2015,Imports,818,31281,0
01/11/2015,LNG,0,0,0
01/11/2015,Pipeline,818,31281,0
01/11/2015,Exports,17481,668343,0
01/11/2015,LNG,0,0,544
01/11/2015,Pipeline,16741,640041,0
01/11/2015,Stock Change,111,4270,0
01/11/2015,Gross Inland Deliveries (Calculated),44166,1688558,0
01/11/2015,Statistical Difference (Calculated),0,0,0
01/11/2015,Gross Inland Deliveries (Observed),0,0,0
01/11/2015,of which: Electricity and Heat Generation,0,0,0
01/11/2015,Closing Stocks,1476,0,0
01/12/2015,Production,63286,2419577,0
01/12/2015,Receipts from Other Sources,0,0,0
01/12/2015,Imports,855,32696,0
01/12/2015,LNG,0,0,0
01/12/2015,Pipeline,855,32696,0
01/12/2015,Exports,19668,751962,0
01/12/2015,LNG,0,0,1062
01/12/2015,Pipeline,18223,696701,0
01/12/2015,Stock Change,-245,-9397,0
01/12/2015,Gross Inland Deliveries (Calculated),44719,1709708,0
01/12/2015,Statistical Difference (Calculated),0,0,0
01/12/2015,Gross Inland Deliveries (Observed),0,0,0
01/12/2015,of which: Electricity and Heat Generation,0,0,0
01/12/2015,Closing Stocks,1231,0,0
01/01/2016,Production,61164,2338451,0
01/01/2016,Receipts from Other Sources,0,0,0
01/01/2016,Imports,855,32688,0
01/01/2016,LNG,0,0,0
01/01/2016,Pipeline,855,32688,0
01/01/2016,Exports,18576,710219,0
01/01/2016,LNG,0,0,999
01/01/2016,Pipeline,17217,658255,0
01/01/2016,Stock Change,-89,-3417,0
01/01/2016,Gross Inland Deliveries (Calculated),43532,1664338,0
01/01/2016,Statistical Difference (Calculated),0,0,0
01/01/2016,Gross Inland Deliveries (Observed),0,0,0
01/01/2016,of which: Electricity and Heat Generation,0,0,0
01/01/2016,Closing Stocks,1141,0,0
01/02/2016,Production,53306,2037996,0
01/02/2016,Receipts from Other Sources,0,0,0
01/02/2016,Imports,810,30990,0
01/02/2016,LNG,0,0,0
01/02/2016,Pipeline,810,30990,0
01/02/2016,Exports,15844,605767,0
01/02/2016,LNG,0,0,598
01/02/2016,Pipeline,15031,574669,0
01/02/2016,Stock Change,-87,-3360,0
01/02/2016,Gross Inland Deliveries (Calculated),38360,1466580,0
01/02/2016,Statistical Difference (Calculated),0,0,0
01/02/2016,Gross Inland Deliveries (Observed),0,0,0
01/02/2016,of which: Electricity and Heat Generation,0,0,0
01/02/2016,Closing Stocks,1053,0,0
01/03/2016,Production,54612,2087960,0
01/03/2016,Receipts from Other Sources,0,0,0
01/03/2016,Imports,858,32825,0
01/03/2016,LNG,0,0,0
01/03/2016,Pipeline,858,32825,0
01/03/2016,Exports,18775,717829,0
01/03/2016,LNG,0,0,1239
01/03/2016,Pipeline,17090,653396,0
01/03/2016,Stock Change,-104,-3995,0
01/03/2016,Gross Inland Deliveries (Calculated),36800,1406952,0
01/03/2016,Statistical Difference (Calculated),0,0,0
01/03/2016,Gross Inland Deliveries (Observed),0,0,0
01/03/2016,of which: Electricity and Heat Generation,0,0,0
01/03/2016,Closing Stocks,949,0,0
01/04/2016,Production,50287,1922592,0
01/04/2016,Receipts from Other Sources,0,0,0
01/04/2016,Imports,602,23019,0
01/04/2016,LNG,0,0,0
01/04/2016,Pipeline,602,23019,0
01/04/2016,Exports,16086,615007,0
01/04/2016,LNG,0,0,736
01/04/2016,Pipeline,15085,576733,0
01/04/2016,Stock Change,2,84,0
01/04/2016,Gross Inland Deliveries (Calculated),34801,1330520,0
01/04/2016,Statistical Difference (Calculated),0,0,0
01/04/2016,Gross Inland Deliveries (Observed),0,0,0
01/04/2016,of which: Electricity and Heat Generation,0,0,0
01/04/2016,Closing Stocks,951,0,0
01/05/2016,Production,46652,1783607,0
01/05/2016,Receipts from Other Sources,0,0,0
01/05/2016,Imports,660,25267,0
01/05/2016,LNG,0,0,0
01/05/2016,Pipeline,660,25267,0
01/05/2016,Exports,16561,633161,0
01/05/2016,LNG,0,0,1253
01/05/2016,Pipeline,14856,567989,0
01/05/2016,Stock Change,-12,-466,0
01/05/2016,Gross Inland Deliveries (Calculated),30764,1176180,0
01/05/2016,Statistical Difference (Calculated),0,0,0
01/05/2016,Gross Inland Deliveries (Observed),0,0,0
01/05/2016,of which: Electricity and Heat Generation,0,0,0
01/05/2016,Closing Stocks,939,0,0
01/06/2016,Production,42957,1642338,0
01/06/2016,Receipts from Other Sources,0,0,0
01/06/2016,Imports,742,28379,0
01/06/2016,LNG,0,0,0
01/06/2016,Pipeline,742,28379,0
01/06/2016,Exports,15001,573536,0
01/06/2016,LNG,0,0,533
01/06/2016,Pipeline,14276,545807,0
01/06/2016,Stock Change,69,2657,0
01/06/2016,Gross Inland Deliveries (Calculated),28628,1094524,0
01/06/2016,Statistical Difference (Calculated),0,0,0
01/06/2016,Gross Inland Deliveries (Observed),0,0,0
01/06/2016,of which: Electricity and Heat Generation,0,0,0
01/06/2016,Closing Stocks,1008,0,0
01/07/2016,Production,44901,1716660,0
01/07/2016,Receipts from Other Sources,0,0,0
01/07/2016,Imports,675,25810,0
01/07/2016,LNG,0,0,0
